	x0	x1	x20.000000	0	1	0
1.252884	0	1	0
1.252934	1	0	0
1.259621	1	0	1
1.260090	1	0	0
1.288194	1	0	1
1.297168	1	0	0
1.303412	1	0	1
1.305573	1	0	2
1.306237	1	0	3
1.306439	1	0	4
1.307775	1	0	5
1.309217	1	0	4
1.310510	1	0	5
1.310799	0	1	5
1.312690	0	1	4
1.317739	0	1	3
1.320312	1	0	3
1.320580	1	0	2
1.321840	1	0	1
1.324397	1	0	0
1.326229	1	0	1
1.328595	0	1	1
1.333692	1	0	1
1.334882	1	0	2
1.336937	1	0	1
1.340525	1	0	0
1.342259	1	0	1
1.344235	1	0	2
1.344290	1	0	1
1.349631	1	0	2
1.350261	1	0	3
1.351667	1	0	4
1.353052	1	0	3
1.353094	0	1	3
1.357791	0	1	2
1.358844	0	1	1
1.371816	1	0	1
1.380842	1	0	0
1.386050	1	0	1
1.386623	1	0	0
1.391201	0	1	0
1.393048	1	0	0
1.410423	1	0	1
1.412915	0	1	1
1.413183	0	1	0
1.432062	1	0	0
1.444050	1	0	1
1.444169	1	0	0
1.451406	1	0	1
1.452596	1	0	2
1.454808	1	0	1
1.457711	1	0	0
1.458930	1	0	1
1.465128	1	0	2
1.467499	0	1	2
1.473277	0	1	1
1.480213	1	0	1
1.486390	1	0	2
1.487536	1	0	1
1.490456	1	0	0
1.494452	1	0	1
1.498189	1	0	0
1.499751	1	0	1
1.503983	0	1	1
1.511666	1	0	1
1.513330	1	0	0
1.516724	0	1	0
1.536029	1	0	0
1.538106	1	0	1
1.539394	0	1	1
1.542042	0	1	0
1.586602	1	0	0
1.601427	0	1	0
1.617282	1	0	0
1.634917	1	0	1
1.638500	1	0	0
1.639944	1	0	1
1.644320	1	0	2
1.649469	1	0	1
1.650754	1	0	2
1.651494	1	0	3
1.654506	1	0	2
1.656328	1	0	1
1.657187	1	0	2
1.661362	1	0	1
1.664744	1	0	0
1.669472	1	0	1
1.669764	1	0	0
1.670783	1	0	1
1.674673	1	0	0
1.682339	1	0	1
1.684735	0	1	1
1.688280	0	1	0
1.694895	1	0	0
1.698687	1	0	1
1.704506	1	0	2
1.705044	1	0	1
1.706409	1	0	2
1.712240	1	0	1
1.714166	1	0	2
1.722773	0	1	2
1.728070	0	1	1
1.731653	1	0	1
1.739477	1	0	2
1.741043	1	0	1
1.745001	1	0	0
1.752896	1	0	1
1.769311	1	0	0
1.770753	1	0	1
1.772500	1	0	2
1.777425	1	0	1
1.778796	0	1	1
1.785411	0	1	0
1.805629	1	0	0
1.806053	1	0	1
1.806645	1	0	0
1.830257	0	1	0
1.843005	1	0	0
1.850514	1	0	1
1.862063	1	0	0
1.873146	1	0	1
1.874055	1	0	2
1.877066	1	0	1
1.880840	0	1	1
1.884849	1	0	1
1.887421	1	0	0
1.888014	0	1	0
1.894215	1	0	0
1.897026	0	1	0
1.901833	1	0	0
1.918748	1	0	1
1.920915	0	1	1
1.922593	1	0	1
1.923900	0	1	1
1.925553	0	1	0
2.036509	1	0	0
2.047091	1	0	1
2.050147	1	0	2
2.051542	1	0	1
2.052927	0	1	1
2.053702	1	0	1
2.054176	1	0	0
2.059234	1	0	1
2.068827	0	1	1
2.071025	0	1	0
2.077639	1	0	0
2.081919	0	1	0
2.083889	1	0	0
2.089826	1	0	1
2.093436	0	1	1
2.099472	0	1	0
2.135997	1	0	0
2.146403	1	0	1
2.153681	1	0	0
2.158550	1	0	1
2.158609	1	0	2
2.165121	1	0	1
2.172043	1	0	2
2.174049	1	0	3
2.174858	1	0	4
2.178364	1	0	3
2.188045	1	0	2
2.189010	1	0	1
2.189110	0	1	1
2.193139	0	1	0
2.216257	1	0	0
2.217827	1	0	1
2.220148	0	1	1
2.235331	0	1	0
2.239207	1	0	0
2.242710	1	0	1
2.242889	1	0	0
2.245429	0	1	0
2.272046	1	0	0
2.278128	1	0	1
2.281860	1	0	2
2.284682	1	0	3
2.288062	0	1	3
2.291271	0	1	2
2.297521	0	1	1
2.301215	0	1	0
2.305121	1	0	0
2.363320	1	0	1
2.367352	0	1	1
2.382425	1	0	1
2.383926	1	0	0
2.383940	1	0	1
2.387715	1	0	0
2.389399	1	0	1
2.390003	0	1	1
2.393271	1	0	1
2.394555	1	0	0
2.397330	1	0	1
2.407934	1	0	0
2.421156	0	1	0
2.424252	1	0	0
2.425702	1	0	1
2.435961	1	0	0
2.454542	1	0	1
2.454931	0	1	1
2.458006	0	1	0
2.460990	1	0	0
2.470570	0	1	0
2.494013	1	0	0
2.494686	0	1	0
2.527615	1	0	0
2.533351	1	0	1
2.536113	0	1	1
2.537104	0	1	0
2.591023	1	0	0
2.592091	1	0	1
2.593451	1	0	0
2.596820	1	0	1
2.599916	1	0	0
2.609701	1	0	1
2.610443	1	0	0
2.610694	1	0	1
2.613551	1	0	2
2.613720	1	0	1
2.619868	1	0	0
2.620079	1	0	1
2.624132	1	0	2
2.627336	1	0	1
2.630319	0	1	1
2.635851	0	1	0
2.669366	1	0	0
2.674456	1	0	1
2.674684	0	1	1
2.677183	0	1	0
2.683363	1	0	0
2.685066	1	0	1
2.686066	1	0	0
2.695123	0	1	0
2.696399	1	0	0
2.714365	0	1	0
2.775819	1	0	0
2.779673	1	0	1
2.783065	1	0	0
2.791705	1	0	1
2.802092	1	0	0
2.807496	0	1	0
2.807539	1	0	0
2.819735	1	0	1
2.819816	1	0	0
2.826847	1	0	1
2.827914	0	1	1
2.836424	0	1	0
2.839431	1	0	0
2.840811	1	0	1
2.842039	1	0	0
2.842368	1	0	1
2.842714	1	0	2
2.847439	1	0	3
2.849477	1	0	2
2.853462	1	0	1
2.860441	1	0	0
2.862485	0	1	0
2.872599	1	0	0
2.887021	1	0	1
2.888202	1	0	2
2.891670	1	0	1
2.893807	1	0	2
2.902093	1	0	1
2.910846	1	0	0
2.920220	1	0	1
2.921378	0	1	1
2.924460	0	1	0
2.931316	1	0	0
2.961463	0	1	0
2.986486	1	0	0
2.990075	1	0	1
2.990275	1	0	2
2.991580	1	0	1
2.997709	1	0	0
3.010944	1	0	1
3.017157	1	0	2
3.019310	1	0	1
3.037535	1	0	2
3.041563	0	1	2
3.045290	0	1	1
3.045490	1	0	1
3.046997	1	0	0
3.048417	1	0	1
3.051872	1	0	0
3.056421	1	0	1
3.066638	0	1	1
3.078507	1	0	1
3.082085	1	0	0
3.085678	1	0	1
3.088068	1	0	0
3.091638	1	0	1
3.099093	0	1	1
3.102965	1	0	1
3.105131	1	0	0
3.113425	1	0	1
3.118336	1	0	2
3.124438	1	0	1
3.125046	1	0	0
3.131584	0	1	0
3.137464	1	0	0
3.137543	1	0	1
3.137666	0	1	1
3.138733	0	1	0
3.139574	1	0	0
3.177669	1	0	1
3.185100	1	0	2
3.188831	1	0	3
3.189807	1	0	2
3.191923	1	0	3
3.192936	1	0	2
3.197503	1	0	1
3.212483	1	0	2
3.212765	1	0	1
3.218364	1	0	2
3.223543	1	0	1
3.230833	0	1	1
3.232197	1	0	1
3.236902	1	0	0
3.241394	0	1	0
3.286994	1	0	0
3.288681	0	1	0
3.334399	1	0	0
3.338153	1	0	1
3.338675	0	1	1
3.338858	0	1	0
3.343045	1	0	0
3.348539	1	0	1
3.351348	1	0	2
3.352297	1	0	1
3.354172	1	0	0
3.356232	1	0	1
3.369975	1	0	2
3.370218	1	0	3
3.373623	1	0	2
3.375045	1	0	3
3.375179	1	0	2
3.376752	0	1	2
3.380113	1	0	2
3.380788	1	0	3
3.384453	1	0	2
3.385017	0	1	2
3.385274	0	1	1
3.386452	0	1	0
3.396531	1	0	0
3.408135	0	1	0
3.424730	1	0	0
3.451828	1	0	1
3.454947	1	0	0
3.456359	1	0	1
3.460400	1	0	2
3.460420	1	0	3
3.460912	1	0	2
3.463922	1	0	3
3.464665	1	0	4
3.465778	1	0	3
3.466010	1	0	2
3.466276	1	0	1
3.468171	1	0	0
3.476860	0	1	0
3.500629	1	0	0
3.505854	1	0	1
3.509979	1	0	2
3.514449	1	0	1
3.518019	0	1	1
3.522777	0	1	0
3.539416	1	0	0
3.556296	0	1	0
3.615355	1	0	0
3.620396	1	0	1
3.622668	0	1	1
3.625283	0	1	0
3.644905	1	0	0
3.652803	1	0	1
3.657168	1	0	2
3.661437	1	0	1
3.676279	1	0	0
3.682706	1	0	1
3.690163	1	0	2
3.694816	1	0	1
3.696802	1	0	0
3.704023	0	1	0
3.739617	1	0	0
3.748092	0	1	0
3.751429	1	0	0
3.751505	1	0	1
3.752594	1	0	0
3.753444	0	1	0
3.781115	1	0	0
3.794504	1	0	1
3.795583	1	0	2
3.799820	1	0	1
3.812714	1	0	0
3.824560	0	1	0
3.856870	1	0	0
3.858704	1	0	1
3.870580	0	1	1
3.871652	1	0	1
3.874298	0	1	1
3.879757	0	1	0
3.882271	1	0	0
3.883967	1	0	1
3.893441	1	0	0
3.895096	1	0	1
3.895784	1	0	0
3.896262	1	0	1
3.901455	0	1	1
3.907669	1	0	1
3.908736	1	0	2
3.910672	1	0	1
3.910970	1	0	2
3.911709	1	0	1
3.915737	1	0	0
3.926480	1	0	1
3.927600	1	0	0
3.937012	1	0	1
3.947646	0	1	1
3.956104	1	0	1
3.957677	0	1	1
3.962193	0	1	0
3.962683	1	0	0
3.976692	0	1	0
3.987027	1	0	0
3.990872	1	0	1
4.001034	0	1	1
4.008483	1	0	1
4.012838	0	1	1
4.012928	0	1	0
4.019409	1	0	0
4.023003	1	0	1
4.023765	1	0	0
4.038096	1	0	1
4.038765	1	0	2
4.046782	1	0	1
4.049896	1	0	2
4.059274	1	0	1
4.079038	0	1	1
4.081573	0	1	0
4.089409	1	0	0
4.089639	1	0	1
4.094261	1	0	2
4.095039	1	0	1
4.098779	1	0	0
4.105710	0	1	0
4.107065	1	0	0
4.110531	1	0	1
4.111609	1	0	0
4.114399	1	0	1
4.123270	1	0	0
4.136838	1	0	1
4.141833	0	1	1
4.180799	1	0	1
4.185258	1	0	0
4.185978	0	1	0
4.187383	1	0	0
4.189225	0	1	0
4.226301	1	0	0
4.227013	1	0	1
4.232271	1	0	2
4.233437	1	0	3
4.237138	1	0	4
4.237204	1	0	3
4.237270	1	0	2
4.238913	0	1	2
4.243220	0	1	1
4.246118	0	1	0
4.249097	1	0	0
4.249641	0	1	0
4.271395	1	0	0
4.282342	0	1	0
4.289977	1	0	0
4.294384	1	0	1
4.297384	1	0	2
4.300085	1	0	1
4.301703	0	1	1
4.302087	0	1	0
4.325326	1	0	0
4.326736	0	1	0
4.339410	1	0	0
4.346167	1	0	1
4.357066	0	1	1
4.361702	0	1	0
4.369990	1	0	0
4.384302	1	0	1
4.390017	1	0	2
4.393791	1	0	1
4.399141	1	0	0
4.400956	1	0	1
4.407430	0	1	1
4.412380	0	1	0
4.444225	1	0	0
4.446396	1	0	1
4.450851	1	0	2
4.451490	1	0	1
4.451895	0	1	1
4.453991	0	1	0
4.489060	1	0	0
4.489790	1	0	1
4.491515	0	1	1
4.492744	0	1	0
4.515312	1	0	0
4.516704	1	0	1
4.517208	1	0	2
4.520454	0	1	2
4.521751	0	1	1
4.522124	0	1	0
4.552686	1	0	0
4.558114	1	0	1
4.564574	1	0	2
4.567162	0	1	2
4.570772	1	0	2
4.578309	1	0	1
4.582355	1	0	0
4.588256	0	1	0
4.588641	1	0	0
4.589325	0	1	0
4.610732	1	0	0
4.611505	0	1	0
4.636462	1	0	0
4.644389	0	1	0
4.739554	1	0	0
4.739988	0	1	0
4.741711	1	0	0
4.743447	0	1	0
4.752916	1	0	0
4.763050	0	1	0
4.786507	1	0	0
4.789833	1	0	1
4.795252	0	1	1
4.797761	1	0	1
4.803084	1	0	2
4.804827	1	0	1
4.809604	1	0	2
4.810130	1	0	1
4.811881	0	1	1
4.815283	0	1	0
4.834308	1	0	0
4.835163	0	1	0
4.836889	1	0	0
4.842672	1	0	1
4.843440	1	0	0
4.847204	0	1	0
4.848679	1	0	0
4.850100	0	1	0
4.882712	1	0	0
4.888405	1	0	1
4.898345	1	0	0
4.916336	1	0	1
4.919972	1	0	0
4.920132	0	1	0
4.986976	1	0	0
4.989329	1	0	1
4.998019	1	0	2
4.998936	0	1	2
5.004770	1	0	2
5.006369	0	1	2
5.007342	1	0	2
5.012043	1	0	1
5.016653	0	1	1
5.017357	0	1	0
5.031404	1	0	0
5.031595	1	0	1
5.036484	0	1	1
5.036722	0	1	0
5.037999	1	0	0
5.039953	1	0	1
5.042585	1	0	2
5.045238	1	0	1
5.059163	0	1	1
5.061903	1	0	1
5.067204	1	0	2
5.070447	0	1	2
5.074378	0	1	1
5.076184	0	1	0
5.089440	1	0	0
5.100111	0	1	0
5.100354	1	0	0
5.103877	0	1	0
5.134843	1	0	0
5.134978	0	1	0
5.149012	1	0	0
5.162916	0	1	0
5.197823	1	0	0
5.200743	0	1	0
5.209677	1	0	0
5.214728	1	0	1
5.217174	1	0	0
5.217479	1	0	1
5.222235	1	0	0
5.225564	1	0	1
5.229431	1	0	0
5.230666	1	0	1
5.230738	1	0	2
5.231966	1	0	3
5.232023	1	0	2
5.235058	1	0	1
5.239183	1	0	2
5.241255	1	0	1
5.241299	0	1	1
5.243337	0	1	0
5.259864	1	0	0
5.264042	1	0	1
5.264060	1	0	2
5.264371	1	0	3
5.267865	1	0	2
5.273920	1	0	1
5.278573	1	0	0
5.278873	0	1	0
5.298684	1	0	0
5.303446	1	0	1
5.309200	1	0	0
5.310548	1	0	1
5.315298	1	0	2
5.321238	1	0	3
5.323110	1	0	2
5.323339	1	0	1
5.334155	1	0	2
5.334624	0	1	2
5.334842	0	1	1
5.341605	1	0	1
5.347164	1	0	2
5.348015	1	0	1
5.351358	1	0	0
5.352391	1	0	1
5.357141	1	0	2
5.362536	1	0	1
5.369372	1	0	0
5.382666	1	0	1
5.387909	1	0	2
5.388619	1	0	1
5.397007	1	0	0
5.400771	0	1	0
5.437387	1	0	0
5.446570	0	1	0
5.482917	1	0	0
5.491853	1	0	1
5.501164	0	1	1
5.501345	0	1	0
5.508406	1	0	0
5.515674	0	1	0
5.550473	1	0	0
5.554461	1	0	1
5.557604	1	0	0
5.558746	1	0	1
5.558963	1	0	0
5.564656	0	1	0
5.587102	1	0	0
5.596089	1	0	1
5.599642	1	0	2
5.601134	1	0	1
5.609396	1	0	0
5.609493	0	1	0
5.612534	1	0	0
5.614404	1	0	1
5.615355	0	1	1
5.619114	0	1	0
5.630039	1	0	0
5.637625	0	1	0
5.641969	1	0	0
5.643796	1	0	1
5.644761	0	1	1
5.646069	1	0	1
5.652917	0	1	1
5.656357	0	1	0
5.666791	1	0	0
5.678769	1	0	1
5.691184	0	1	1
5.691565	0	1	0
5.735689	1	0	0
5.740789	1	0	1
5.741724	0	1	1
5.742711	0	1	0
5.780239	1	0	0
5.786254	1	0	1
5.790501	0	1	1
5.792786	1	0	1
5.796960	1	0	2
5.801007	1	0	1
5.802964	1	0	0
5.816847	0	1	0
5.887258	1	0	0
5.887764	0	1	0
5.904101	1	0	0
5.904248	1	0	1
5.906486	1	0	2
5.908765	1	0	3
5.910405	1	0	4
5.910968	1	0	3
5.912528	1	0	4
5.913491	1	0	3
5.916126	1	0	4
5.916176	1	0	3
5.916589	1	0	4
5.919605	1	0	3
5.926049	1	0	4
5.926832	0	1	4
5.927947	0	1	3
5.933200	1	0	3
5.934981	1	0	4
5.935912	0	1	4
5.937119	1	0	4
5.938863	0	1	4
5.941119	0	1	3
5.942179	0	1	2
5.947626	0	1	1
5.950009	0	1	0
5.960980	1	0	0
5.971094	1	0	1
5.971570	1	0	2
5.972028	1	0	1
5.973317	1	0	2
5.983587	1	0	3
5.989222	1	0	4
5.990994	1	0	3
5.993499	1	0	2
5.995218	1	0	1
6.009802	1	0	0
6.010048	1	0	1
6.022214	1	0	0
6.031551	0	1	0
6.032938	1	0	0
6.033901	1	0	1
6.035824	0	1	1
6.036387	0	1	0
6.050468	1	0	0
6.055807	0	1	0
6.081786	1	0	0
6.085780	1	0	1
6.087424	1	0	0
6.088278	1	0	1
6.088685	1	0	2
6.089012	1	0	1
6.093113	1	0	0
6.100759	1	0	1
6.103455	1	0	2
6.104431	1	0	1
6.107125	1	0	2
6.107261	0	1	2
6.108917	0	1	1
6.111952	1	0	1
6.113716	0	1	1
6.120260	0	1	0
6.131866	1	0	0
6.140643	0	1	0
6.143878	1	0	0
6.154295	1	0	1
6.156504	0	1	1
6.159046	0	1	0
6.159921	1	0	0
6.167097	1	0	1
6.169383	0	1	1
6.170015	1	0	1
6.171881	1	0	0
6.182511	0	1	0
6.188657	1	0	0
6.194075	1	0	1
6.194406	1	0	0
6.202551	1	0	1
6.203742	1	0	2
6.204748	1	0	1
6.206114	1	0	0
6.213174	0	1	0
6.298320	1	0	0
6.308393	1	0	1
6.322375	1	0	2
6.324732	1	0	1
6.326691	1	0	2
6.327837	1	0	3
6.331297	1	0	2
6.333121	1	0	1
6.334490	1	0	0
6.341986	1	0	1
6.342928	1	0	0
6.357573	1	0	1
6.364380	1	0	0
6.378199	1	0	1
6.379475	1	0	2
6.384384	1	0	1
6.387137	1	0	2
6.388106	1	0	1
6.388262	0	1	1
6.401979	0	1	0
6.415904	1	0	0
6.417272	1	0	1
6.418873	1	0	2
6.420080	1	0	3
6.422652	1	0	2
6.435500	0	1	2
6.437545	1	0	2
6.438832	1	0	1
6.439094	1	0	0
6.441713	1	0	1
6.447492	1	0	0
6.453522	1	0	1
6.458995	0	1	1
6.467699	1	0	1
6.472968	1	0	2
6.473639	1	0	1
6.480152	1	0	0
6.485107	1	0	1
6.485323	0	1	1
6.494647	1	0	1
6.503435	1	0	2
6.506304	1	0	1
6.510170	0	1	1
6.514885	1	0	1
6.515946	0	1	1
6.516077	1	0	1
6.531228	1	0	2
6.532084	1	0	3
6.533614	0	1	3
6.535632	0	1	2
6.539191	0	1	1
6.543340	0	1	0
6.545695	1	0	0
6.550677	1	0	1
6.558452	1	0	0
6.573924	0	1	0
6.574357	1	0	0
6.574593	1	0	1
6.577626	1	0	2
6.578745	1	0	3
6.579785	1	0	2
6.583884	1	0	1
6.596593	1	0	0
6.597104	1	0	1
6.597139	1	0	2
6.600444	1	0	3
6.601226	1	0	2
6.614629	1	0	1
6.615217	1	0	2
6.617635	0	1	2
6.624006	0	1	1
6.632965	1	0	1
6.632999	1	0	2
6.634754	1	0	1
6.636272	1	0	2
6.637309	1	0	3
6.637610	1	0	2
6.637727	1	0	1
6.638092	1	0	0
6.643279	1	0	1
6.648022	1	0	0
6.655910	0	1	0
6.665317	1	0	0
6.668704	1	0	1
6.669605	0	1	1
6.674298	1	0	1
6.676634	1	0	0
6.687929	1	0	1
6.688004	1	0	0
6.719064	1	0	1
6.719304	1	0	0
6.719464	1	0	1
6.721256	1	0	0
6.723351	1	0	1
6.724136	0	1	1
6.729372	1	0	1
6.729521	1	0	0
6.742803	1	0	1
6.753015	1	0	0
6.770180	1	0	1
6.771232	1	0	2
6.771605	1	0	3
6.774094	0	1	3
6.774474	0	1	2
6.775435	0	1	1
6.775614	0	1	0
6.786166	1	0	0
6.790233	0	1	0
6.792661	1	0	0
6.794313	1	0	1
6.797391	1	0	2
6.797907	1	0	3
6.797909	1	0	2
6.809976	0	1	2
6.811351	1	0	2
6.811489	1	0	1
6.813141	1	0	0
6.814596	1	0	1
6.815052	1	0	0
6.823177	1	0	1
6.825465	1	0	2
6.828034	1	0	3
6.831411	1	0	2
6.834151	0	1	2
6.840138	1	0	2
6.840733	1	0	1
6.844395	1	0	0
6.858886	1	0	1
6.860813	0	1	1
6.865763	1	0	1
6.871833	1	0	2
6.872455	1	0	1
6.877849	1	0	0
6.878787	0	1	0
6.903693	1	0	0
6.904928	1	0	1
6.908274	1	0	2
6.922519	1	0	1
6.929205	1	0	2
6.930002	1	0	3
6.931315	1	0	2
6.937920	1	0	1
6.944073	1	0	2
6.947043	1	0	1
6.951344	1	0	0
6.963598	1	0	1
6.969010	1	0	0
6.974463	1	0	1
6.976698	1	0	2
6.977841	1	0	1
6.980825	1	0	2
6.981795	1	0	1
6.983006	1	0	0
6.986877	1	0	1
6.995736	1	0	2
6.998830	1	0	1
6.999323	1	0	2
7.000700	0	1	2
7.002420	0	1	1
7.002894	0	1	0
7.007339	1	0	0
7.011297	0	1	0
7.069677	1	0	0
7.073339	1	0	1
7.078108	1	0	2
7.080171	1	0	1
7.081329	0	1	1
7.083848	0	1	0
7.085579	1	0	0
7.091458	0	1	0
7.103026	1	0	0
7.105506	1	0	1
7.112140	1	0	2
7.113880	1	0	1
7.118999	1	0	2
7.119522	0	1	2
7.121803	0	1	1
7.135003	0	1	0
7.154432	1	0	0
7.163798	1	0	1
7.163950	1	0	0
7.169128	1	0	1
7.169421	0	1	1
7.180200	0	1	0
7.199026	1	0	0
7.199933	1	0	1
7.203962	1	0	2
7.206610	1	0	1
7.207171	1	0	0
7.213337	0	1	0
7.230946	1	0	0
7.240857	1	0	1
7.242805	1	0	2
7.244268	1	0	1
7.254393	1	0	0
7.257013	0	1	0
7.268045	1	0	0
7.269931	1	0	1
7.275020	1	0	0
7.281984	1	0	1
7.284270	1	0	2
7.285631	1	0	1
7.286590	0	1	1
7.291406	0	1	0
7.292294	1	0	0
7.293756	1	0	1
7.302529	0	1	1
7.309506	0	1	0
7.328159	1	0	0
7.330360	1	0	1
7.331276	1	0	2
7.333170	1	0	3
7.334586	1	0	4
7.334825	1	0	3
7.338177	1	0	4
7.339515	1	0	3
7.341274	0	1	3
7.342229	0	1	2
7.350799	0	1	1
7.351533	1	0	1
7.361459	1	0	0
7.366856	0	1	0
7.373199	1	0	0
7.373747	0	1	0
7.379587	1	0	0
7.383051	1	0	1
7.396611	0	1	1
7.397215	0	1	0
7.416601	1	0	0
7.423207	1	0	1
7.439151	1	0	0
7.445486	1	0	1
7.445688	0	1	1
7.447958	1	0	1
7.452721	1	0	0
7.465730	1	0	1
7.470465	1	0	2
7.472008	0	1	2
7.475843	0	1	1
7.488225	1	0	1
7.495985	1	0	0
7.498633	0	1	0
7.501624	1	0	0
7.503633	0	1	0
7.523212	1	0	0
7.524366	1	0	1
7.524523	1	0	2
7.524934	1	0	1
7.529367	1	0	2
7.529423	1	0	1
7.536181	0	1	1
7.561704	0	1	0
7.568560	1	0	0
7.572855	0	1	0
7.617311	1	0	0
7.627304	0	1	0
7.644090	1	0	0
7.649726	0	1	0
7.664353	1	0	0
7.668542	1	0	1
7.673628	1	0	2
7.677575	1	0	3
7.678702	1	0	4
7.682100	1	0	3
7.682910	1	0	4
7.683943	1	0	3
7.686959	1	0	2
7.689801	1	0	1
7.696384	1	0	0
7.715107	0	1	0
7.726138	1	0	0
7.730085	0	1	0
7.764463	1	0	0
7.772463	1	0	1
7.780002	1	0	0
7.784395	1	0	1
7.790650	1	0	0
7.793279	1	0	1
7.793764	1	0	0
7.795734	1	0	1
7.795885	1	0	2
7.798107	1	0	3
7.798343	1	0	2
7.803124	0	1	2
7.804414	0	1	1
7.810639	1	0	1
7.813166	1	0	0
7.821010	1	0	1
7.821305	1	0	0
7.827908	0	1	0
7.844135	1	0	0
7.848585	1	0	1
7.850263	0	1	1
7.855364	0	1	0
7.938763	1	0	0
7.952701	1	0	1
7.955316	1	0	2
7.959927	1	0	3
7.961896	1	0	2
7.963814	0	1	2
7.965632	0	1	1
7.971153	1	0	1
7.971801	1	0	0
7.972674	1	0	1
7.976820	1	0	2
7.977251	1	0	1
7.985188	1	0	2
7.987454	1	0	1
7.989772	1	0	0
7.996998	1	0	1
8.005249	1	0	2
8.006936	1	0	1
8.019348	1	0	0
8.037444	1	0	1
8.045305	1	0	2
8.046795	1	0	1
8.049718	0	1	1
8.050122	1	0	1
8.051138	1	0	0
8.065775	0	1	0
8.119808	1	0	0
8.120296	0	1	0
8.141615	1	0	0
8.141618	1	0	1
8.146437	1	0	2
8.148533	1	0	3
8.149030	0	1	3
8.156469	0	1	2
8.157424	1	0	2
